system:index,Date,ElevationBin,MeanBackscatter,.geo
1_1_1_1_1_1_2_13_14,2020-06-12,1383-1433,-19.898345191096013,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_0,2020-06-24,683-733,-20.396113870887355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_1,2020-06-24,733-783,-21.718880121154257,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_2,2020-06-24,783-833,-22.23407202345326,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_3,2020-06-24,833-883,-23.585521135886342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_4,2020-06-24,883-933,-23.899865720185886,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_5,2020-06-24,933-983,-22.91294820088769,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_6,2020-06-24,983-1033,-23.52297003494588,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_7,2020-06-24,1033-1083,-22.550800022647422,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_8,2020-06-24,1083-1133,-24.55477900698318,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_9,2020-06-24,1133-1183,-24.26437322226067,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_10,2020-06-24,1183-1233,-22.859361415957235,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_11,2020-06-24,1233-1283,-23.62784400848392,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_12,2020-06-24,1283-1333,-23.627568405908747,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_13,2020-06-24,1333-1383,-22.48930143343258,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_14,2020-06-24,1383-1433,-17.526972051504938,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_0,2020-07-06,683-733,-18.957822993701228,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_1,2020-07-06,733-783,-18.78364437353057,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_2,2020-07-06,783-833,-20.99690960824874,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_3,2020-07-06,833-883,-22.28653122142104,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_4,2020-07-06,883-933,-23.181131143602016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_5,2020-07-06,933-983,-22.568811733375263,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_6,2020-07-06,983-1033,-22.65359824165642,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_7,2020-07-06,1033-1083,-21.235043229288863,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_8,2020-07-06,1083-1133,-24.61615030830253,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_9,2020-07-06,1133-1183,-25.249973469993375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_10,2020-07-06,1183-1233,-25.246262106083126,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_11,2020-07-06,1233-1283,-24.942525049261807,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_12,2020-07-06,1283-1333,-24.68544289500889,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_13,2020-07-06,1333-1383,-22.90516168528889,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_14,2020-07-06,1383-1433,-20.718185695452227,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_0,2020-07-18,683-733,-18.057268732287223,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_1,2020-07-18,733-783,-19.07554896654573,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_2,2020-07-18,783-833,-22.74472311105448,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_3,2020-07-18,833-883,-22.9839226767157,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_4,2020-07-18,883-933,-22.706854288479605,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_5,2020-07-18,933-983,-22.04934268014521,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_6,2020-07-18,983-1033,-21.65720951771126,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_7,2020-07-18,1033-1083,-21.816733211193327,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_8,2020-07-18,1083-1133,-23.342841085254623,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_9,2020-07-18,1133-1183,-22.35938648873713,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_10,2020-07-18,1183-1233,-18.820265289362382,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_11,2020-07-18,1233-1283,-20.708692394537465,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_12,2020-07-18,1283-1333,-21.840223794428955,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_13,2020-07-18,1333-1383,-19.570016618780482,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_14,2020-07-18,1383-1433,-14.63064643369859,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_0,2020-07-30,683-733,-16.76426373708231,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_1,2020-07-30,733-783,-18.5300777274283,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_2,2020-07-30,783-833,-20.37777068149216,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_3,2020-07-30,833-883,-20.011377754709475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_4,2020-07-30,883-933,-22.249150635467814,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_5,2020-07-30,933-983,-20.975577035586305,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_6,2020-07-30,983-1033,-19.862770153225288,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_7,2020-07-30,1033-1083,-21.149401456821067,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_8,2020-07-30,1083-1133,-23.59351586273336,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_9,2020-07-30,1133-1183,-24.743612681998563,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_10,2020-07-30,1183-1233,-24.374647368823442,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_11,2020-07-30,1233-1283,-24.973704976795343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_12,2020-07-30,1283-1333,-25.45264932480926,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_13,2020-07-30,1333-1383,-24.459424079323355,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_14,2020-07-30,1383-1433,-21.02578578828443,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_0,2020-08-11,683-733,-14.763457025682804,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_1,2020-08-11,733-783,-16.803251177060524,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_2,2020-08-11,783-833,-18.682755772531973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_3,2020-08-11,833-883,-17.989231710499222,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_4,2020-08-11,883-933,-18.92252273283256,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_5,2020-08-11,933-983,-16.51181239608905,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_6,2020-08-11,983-1033,-17.07946398794959,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_7,2020-08-11,1033-1083,-17.545002143799756,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_8,2020-08-11,1083-1133,-22.80972524455482,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_9,2020-08-11,1133-1183,-23.894888814680787,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_10,2020-08-11,1183-1233,-22.220401936128265,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_11,2020-08-11,1233-1283,-23.529139393461225,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_12,2020-08-11,1283-1333,-22.82081523766937,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_13,2020-08-11,1333-1383,-21.195585906135463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_14,2020-08-11,1383-1433,-19.094033948369447,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_0,2020-08-23,683-733,-15.867394936466795,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_1,2020-08-23,733-783,-17.64831081388338,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_2,2020-08-23,783-833,-17.683349186710448,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_3,2020-08-23,833-883,-18.62313296901743,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_4,2020-08-23,883-933,-18.820939344844522,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_5,2020-08-23,933-983,-17.884647725178368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_6,2020-08-23,983-1033,-17.799330365595814,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_7,2020-08-23,1033-1083,-18.755358762527674,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_8,2020-08-23,1083-1133,-23.32691021014072,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_9,2020-08-23,1133-1183,-23.513385785783424,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_10,2020-08-23,1183-1233,-24.436675254930265,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_11,2020-08-23,1233-1283,-23.92688735699018,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_12,2020-08-23,1283-1333,-23.96721956465574,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_13,2020-08-23,1333-1383,-23.333965561835747,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_14,2020-08-23,1383-1433,-15.766168714760225,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_0,2020-09-04,683-733,-15.365066107053291,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_1,2020-09-04,733-783,-16.272134501032745,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_2,2020-09-04,783-833,-16.788129823320073,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_3,2020-09-04,833-883,-17.7404857707183,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_4,2020-09-04,883-933,-18.01055252772617,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_5,2020-09-04,933-983,-17.201074577017884,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_6,2020-09-04,983-1033,-16.721952192548454,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_7,2020-09-04,1033-1083,-16.98432201403141,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_8,2020-09-04,1083-1133,-18.57985922242547,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_9,2020-09-04,1133-1183,-18.778771562930494,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_10,2020-09-04,1183-1233,-18.020442030971452,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_11,2020-09-04,1233-1283,-19.342438171320325,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_12,2020-09-04,1283-1333,-18.568530197328403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_13,2020-09-04,1333-1383,-15.91621659036507,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_14,2020-09-04,1383-1433,-13.460302112675352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_0,2020-09-16,683-733,-15.139158301710467,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_1,2020-09-16,733-783,-16.495657980300944,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_2,2020-09-16,783-833,-17.29486380708299,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_3,2020-09-16,833-883,-16.006238520440647,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_4,2020-09-16,883-933,-15.442881730569074,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_5,2020-09-16,933-983,-16.507058813392977,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_6,2020-09-16,983-1033,-14.624816943249376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_7,2020-09-16,1033-1083,-17.650183149466322,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_8,2020-09-16,1083-1133,-19.622666773067195,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_9,2020-09-16,1133-1183,-20.707032786840347,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_10,2020-09-16,1183-1233,-18.841812641760033,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_11,2020-09-16,1233-1283,-17.895246045451028,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_12,2020-09-16,1283-1333,-19.869937637619326,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_13,2020-09-16,1333-1383,-21.903151415845123,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_14,2020-09-16,1383-1433,-20.870247024992523,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_0,2020-09-28,683-733,-16.63995014106945,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_1,2020-09-28,733-783,-20.786451043202522,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_2,2020-09-28,783-833,-19.931472373069166,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_3,2020-09-28,833-883,-18.094127115751068,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_4,2020-09-28,883-933,-17.94452199096739,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_5,2020-09-28,933-983,-19.27065790788245,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_6,2020-09-28,983-1033,-18.158759262810356,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_7,2020-09-28,1033-1083,-19.432652615700963,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_8,2020-09-28,1083-1133,-21.790405507327105,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_9,2020-09-28,1133-1183,-19.907222786167132,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_10,2020-09-28,1183-1233,-17.55705470581318,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_11,2020-09-28,1233-1283,-15.828869938998743,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_12,2020-09-28,1283-1333,-15.089657200579653,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_13,2020-09-28,1333-1383,-12.126097278012889,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_14,2020-09-28,1383-1433,-7.757783423051584,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_0,2020-10-10,683-733,-22.676057803468787,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_1,2020-10-10,733-783,-23.749829261055073,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_2,2020-10-10,783-833,-24.910655582827907,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_3,2020-10-10,833-883,-24.502065899471788,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_4,2020-10-10,883-933,-21.520381685728786,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_5,2020-10-10,933-983,-22.267454003659058,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_6,2020-10-10,983-1033,-19.215595064840436,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_7,2020-10-10,1033-1083,-16.80443754275909,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_8,2020-10-10,1083-1133,-16.12387121648219,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_9,2020-10-10,1133-1183,-12.593105254424335,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_10,2020-10-10,1183-1233,-11.14230427134604,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_11,2020-10-10,1233-1283,-10.150875228770989,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_12,2020-10-10,1283-1333,-10.217740991334463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_13,2020-10-10,1333-1383,-6.479860853493293,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_14,2020-10-10,1383-1433,-3.642664809135548,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_0,2020-10-22,683-733,-22.5933355415837,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_1,2020-10-22,733-783,-22.722976114209413,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_2,2020-10-22,783-833,-21.89941245188783,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_3,2020-10-22,833-883,-22.234174427846256,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_4,2020-10-22,883-933,-19.8400023332836,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_5,2020-10-22,933-983,-18.76393622758643,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_6,2020-10-22,983-1033,-17.22414499975253,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_7,2020-10-22,1033-1083,-16.12155603673456,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_8,2020-10-22,1083-1133,-15.922911594371621,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_9,2020-10-22,1133-1183,-14.93633859546674,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_10,2020-10-22,1183-1233,-11.724693939105737,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_11,2020-10-22,1233-1283,-10.388452335140338,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_12,2020-10-22,1283-1333,-8.452229950030782,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_13,2020-10-22,1333-1383,-5.249166822926231,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_14,2020-10-22,1383-1433,-3.4142112839731906,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_0,2020-11-03,683-733,-23.14068130659408,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_1,2020-11-03,733-783,-23.469311909099172,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_2,2020-11-03,783-833,-24.013279176296248,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_3,2020-11-03,833-883,-23.072856470728567,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_4,2020-11-03,883-933,-20.652456746773883,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_5,2020-11-03,933-983,-19.291488175534617,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_6,2020-11-03,983-1033,-16.921410366065835,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_7,2020-11-03,1033-1083,-14.052370103103508,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_8,2020-11-03,1083-1133,-13.74777966627627,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_9,2020-11-03,1133-1183,-11.658501161983153,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_10,2020-11-03,1183-1233,-8.85276845506677,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_11,2020-11-03,1233-1283,-7.463054532673525,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_12,2020-11-03,1283-1333,-6.25842174368121,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_13,2020-11-03,1333-1383,-3.232198090592445,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_14,2020-11-03,1383-1433,-0.4792058304140804,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_0,2020-11-15,683-733,-22.26171043470645,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_1,2020-11-15,733-783,-21.835996332587612,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_2,2020-11-15,783-833,-21.94850931027237,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_3,2020-11-15,833-883,-22.29140485294543,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_4,2020-11-15,883-933,-20.052073556224347,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_5,2020-11-15,933-983,-19.24633958675413,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_6,2020-11-15,983-1033,-17.47382292803735,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_7,2020-11-15,1033-1083,-16.260581418569654,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_8,2020-11-15,1083-1133,-17.67192796267268,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_9,2020-11-15,1133-1183,-16.29155123739038,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_10,2020-11-15,1183-1233,-12.306607380760623,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_11,2020-11-15,1233-1283,-11.250502204506162,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_12,2020-11-15,1283-1333,-10.282058917454064,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_13,2020-11-15,1333-1383,-6.621392545875258,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_14,2020-11-15,1383-1433,-1.9456524395618993,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_27_0,2020-11-27,683-733,-20.23565196262262,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_27_1,2020-11-27,733-783,-20.73613417218083,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_27_2,2020-11-27,783-833,-21.051614759500666,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_27_3,2020-11-27,833-883,-20.218717412542084,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_27_4,2020-11-27,883-933,-16.77139320900684,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_27_5,2020-11-27,933-983,-16.465365446861615,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_27_6,2020-11-27,983-1033,-14.107973101814833,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_27_7,2020-11-27,1033-1083,-12.681149497528684,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_27_8,2020-11-27,1083-1133,-12.925016051056852,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_27_9,2020-11-27,1133-1183,-11.015222166406827,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_27_10,2020-11-27,1183-1233,-7.797113686827223,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_27_11,2020-11-27,1233-1283,-7.812287876499598,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_27_12,2020-11-27,1283-1333,-7.096860530801945,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_27_13,2020-11-27,1333-1383,-4.051251964922473,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_27_14,2020-11-27,1383-1433,-0.024267226934202097,"{""type"":""MultiPoint"",""coordinates"":[]}"
