system:index,Date,ElevationBin,MeanBackscatter,.geo
1_1_1_1_1_1_2_13_2,2020-06-12,733-783,-24.86882058839263,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_13_3,2020-06-12,783-833,-25.292110983329213,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_13_4,2020-06-12,833-883,-25.534422240409555,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_13_5,2020-06-12,883-933,-25.631600412513173,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_13_6,2020-06-12,933-983,-25.291945831998543,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_13_7,2020-06-12,983-1033,-25.29443249429554,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_13_8,2020-06-12,1033-1083,-24.943059415292105,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_13_9,2020-06-12,1083-1133,-25.117079081059913,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_13_10,2020-06-12,1133-1183,-24.75175578489587,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_13_11,2020-06-12,1183-1233,-24.399304734709798,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_13_12,2020-06-12,1233-1283,-24.301379000845102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_13_13,2020-06-12,1283-1333,-24.266946527137954,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_13_14,2020-06-12,1333-1383,-24.057372204495685,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_13_15,2020-06-12,1383-1433,-22.012362850658793,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_0,2020-06-24,633-683,-20.86490998409942,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_1,2020-06-24,683-733,-22.47388861918501,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_2,2020-06-24,733-783,-24.333682812960063,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_3,2020-06-24,783-833,-25.25275449434285,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_4,2020-06-24,833-883,-25.659957536238792,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_5,2020-06-24,883-933,-25.798535248483585,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_6,2020-06-24,933-983,-25.616653409129334,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_7,2020-06-24,983-1033,-25.619434675040914,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_8,2020-06-24,1033-1083,-25.5874998042998,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_9,2020-06-24,1083-1133,-25.642597141112315,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_10,2020-06-24,1133-1183,-25.05366366436511,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_11,2020-06-24,1183-1233,-24.442917049278233,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_12,2020-06-24,1233-1283,-24.385175677949544,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_13,2020-06-24,1283-1333,-24.144931013473368,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_14,2020-06-24,1333-1383,-23.63456882334724,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_14_15,2020-06-24,1383-1433,-21.45993947542381,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_0,2020-07-06,633-683,-19.39156519664944,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_1,2020-07-06,683-733,-21.214452874365463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_2,2020-07-06,733-783,-23.407020726602003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_3,2020-07-06,783-833,-24.600325029107697,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_4,2020-07-06,833-883,-25.161833979069087,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_5,2020-07-06,883-933,-25.564064047707124,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_6,2020-07-06,933-983,-25.39773497757046,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_7,2020-07-06,983-1033,-25.4714257592306,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_8,2020-07-06,1033-1083,-25.240990659260305,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_9,2020-07-06,1083-1133,-25.39405747049834,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_10,2020-07-06,1133-1183,-25.3862561029835,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_11,2020-07-06,1183-1233,-25.198721518862662,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_12,2020-07-06,1233-1283,-24.57947550846404,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_13,2020-07-06,1283-1333,-24.06736377038052,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_14,2020-07-06,1333-1383,-23.11187897978064,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_15_15,2020-07-06,1383-1433,-22.28295837720028,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_0,2020-07-18,633-683,-18.06702743928399,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_1,2020-07-18,683-733,-20.665533742994008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_2,2020-07-18,733-783,-22.33639936540137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_3,2020-07-18,783-833,-24.028597119530737,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_4,2020-07-18,833-883,-24.899633564393003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_5,2020-07-18,883-933,-25.10023021513495,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_6,2020-07-18,933-983,-24.955135726532166,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_7,2020-07-18,983-1033,-24.76990572941442,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_8,2020-07-18,1033-1083,-24.29222411226332,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_9,2020-07-18,1083-1133,-23.36259014433211,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_10,2020-07-18,1133-1183,-21.565665115638936,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_11,2020-07-18,1183-1233,-20.117728736046665,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_12,2020-07-18,1233-1283,-19.768942165941844,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_13,2020-07-18,1283-1333,-19.78079383302631,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_14,2020-07-18,1333-1383,-18.07160396748516,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_16_15,2020-07-18,1383-1433,-15.626049457308323,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_0,2020-07-30,633-683,-17.66106789878779,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_1,2020-07-30,683-733,-20.110890116284935,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_2,2020-07-30,733-783,-21.66051780478637,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_3,2020-07-30,783-833,-23.581574683155058,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_4,2020-07-30,833-883,-24.4738714783316,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_5,2020-07-30,883-933,-25.187094628677627,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_6,2020-07-30,933-983,-25.071572779787925,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_7,2020-07-30,983-1033,-24.907751997396286,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_8,2020-07-30,1033-1083,-24.868677008151767,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_9,2020-07-30,1083-1133,-25.432648559368086,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_10,2020-07-30,1133-1183,-25.471942824021507,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_11,2020-07-30,1183-1233,-25.28265758651247,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_12,2020-07-30,1233-1283,-24.97121870632419,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_13,2020-07-30,1283-1333,-24.647787561198513,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_14,2020-07-30,1333-1383,-24.091151703157085,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_17_15,2020-07-30,1383-1433,-23.090323004840446,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_0,2020-08-11,633-683,-15.806211681468064,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_1,2020-08-11,683-733,-17.584721872609915,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_2,2020-08-11,733-783,-18.976553040868794,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_3,2020-08-11,783-833,-21.612704769413977,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_4,2020-08-11,833-883,-23.214918357823482,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_5,2020-08-11,883-933,-24.007358779729373,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_6,2020-08-11,933-983,-23.915835559573967,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_7,2020-08-11,983-1033,-23.97690385111843,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_8,2020-08-11,1033-1083,-23.82084855787533,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_9,2020-08-11,1083-1133,-24.65483846661342,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_10,2020-08-11,1133-1183,-24.530777187451484,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_11,2020-08-11,1183-1233,-24.312858775030165,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_12,2020-08-11,1233-1283,-23.976186245593116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_13,2020-08-11,1283-1333,-23.40266455783755,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_14,2020-08-11,1333-1383,-22.07480484796941,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_18_15,2020-08-11,1383-1433,-19.561990724161266,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_0,2020-08-23,633-683,-17.248731377858597,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_1,2020-08-23,683-733,-18.844067956413156,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_2,2020-08-23,733-783,-19.904857992542546,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_3,2020-08-23,783-833,-22.031059020996775,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_4,2020-08-23,833-883,-23.36445223216343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_5,2020-08-23,883-933,-24.212863819435082,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_6,2020-08-23,933-983,-24.08177062127719,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_7,2020-08-23,983-1033,-24.35096071801821,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_8,2020-08-23,1033-1083,-24.151316331691437,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_9,2020-08-23,1083-1133,-24.783782301615688,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_10,2020-08-23,1133-1183,-24.7907720954854,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_11,2020-08-23,1183-1233,-24.8287772179411,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_12,2020-08-23,1233-1283,-24.154240430321135,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_13,2020-08-23,1283-1333,-23.265806058266516,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_14,2020-08-23,1333-1383,-22.58341347327574,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_19_15,2020-08-23,1383-1433,-18.329174697420942,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_0,2020-09-04,633-683,-16.84058985073766,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_1,2020-09-04,683-733,-17.733597300738573,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_2,2020-09-04,733-783,-18.39058440997436,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_3,2020-09-04,783-833,-21.02650938524748,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_4,2020-09-04,833-883,-22.61523028327369,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_5,2020-09-04,883-933,-23.571592174731137,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_6,2020-09-04,933-983,-22.95343268652549,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_7,2020-09-04,983-1033,-22.145654814136694,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_8,2020-09-04,1033-1083,-21.557045194915165,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_9,2020-09-04,1083-1133,-21.836256692287673,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_10,2020-09-04,1133-1183,-21.339187274175853,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_11,2020-09-04,1183-1233,-20.46992799684837,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_12,2020-09-04,1233-1283,-18.60592104412169,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_13,2020-09-04,1283-1333,-17.24541747675303,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_14,2020-09-04,1333-1383,-15.745201363509075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_20_15,2020-09-04,1383-1433,-14.598403637845365,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_0,2020-09-16,633-683,-16.174790766208094,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_1,2020-09-16,683-733,-17.112252645847136,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_2,2020-09-16,733-783,-18.09561058384335,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_3,2020-09-16,783-833,-20.076011346273148,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_4,2020-09-16,833-883,-21.747163717942943,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_5,2020-09-16,883-933,-22.68930596523954,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_6,2020-09-16,933-983,-22.630284047798767,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_7,2020-09-16,983-1033,-22.783151268194818,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_8,2020-09-16,1033-1083,-22.60846583881768,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_9,2020-09-16,1083-1133,-23.20043530750831,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_10,2020-09-16,1133-1183,-23.04732296166222,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_11,2020-09-16,1183-1233,-21.933523669326835,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_12,2020-09-16,1233-1283,-21.298498737365684,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_13,2020-09-16,1283-1333,-21.537404268962625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_14,2020-09-16,1333-1383,-22.21124584204602,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_21_15,2020-09-16,1383-1433,-21.569405951926957,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_0,2020-09-28,633-683,-17.25729160856073,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_1,2020-09-28,683-733,-18.98318736688966,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_2,2020-09-28,733-783,-20.896166788237462,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_3,2020-09-28,783-833,-23.4518314707522,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_4,2020-09-28,833-883,-24.511172111856673,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_5,2020-09-28,883-933,-24.82563493085314,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_6,2020-09-28,933-983,-24.46645419571531,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_7,2020-09-28,983-1033,-23.776610797346102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_8,2020-09-28,1033-1083,-23.01719151797759,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_9,2020-09-28,1083-1133,-22.696638950696197,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_10,2020-09-28,1133-1183,-21.265695685994434,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_11,2020-09-28,1183-1233,-19.459806423087294,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_12,2020-09-28,1233-1283,-17.329574693114886,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_13,2020-09-28,1283-1333,-15.462568872528347,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_14,2020-09-28,1333-1383,-13.541109895646516,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_22_15,2020-09-28,1383-1433,-10.856109857603995,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_0,2020-10-10,633-683,-21.85809686919005,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_1,2020-10-10,683-733,-23.96791039435482,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_2,2020-10-10,733-783,-24.784513061155597,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_3,2020-10-10,783-833,-24.52871337459515,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_4,2020-10-10,833-883,-24.15355779140175,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_5,2020-10-10,883-933,-23.356280594349155,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_6,2020-10-10,933-983,-21.58578055207232,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_7,2020-10-10,983-1033,-19.23161054654327,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_8,2020-10-10,1033-1083,-17.461889673970155,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_9,2020-10-10,1083-1133,-15.958414558564103,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_10,2020-10-10,1133-1183,-13.597258944626141,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_11,2020-10-10,1183-1233,-11.825856265635444,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_12,2020-10-10,1233-1283,-10.357204173410022,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_13,2020-10-10,1283-1333,-8.950345959450008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_14,2020-10-10,1333-1383,-7.660341774307403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_23_15,2020-10-10,1383-1433,-7.886995618159883,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_0,2020-10-22,633-683,-24.4160541917116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_1,2020-10-22,683-733,-24.28412353271764,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_2,2020-10-22,733-783,-23.797774323830108,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_3,2020-10-22,783-833,-23.94724465834526,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_4,2020-10-22,833-883,-23.651070931923396,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_5,2020-10-22,883-933,-23.010475905772363,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_6,2020-10-22,933-983,-21.298719266241587,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_7,2020-10-22,983-1033,-19.96550239441048,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_8,2020-10-22,1033-1083,-18.75023997549439,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_9,2020-10-22,1083-1133,-17.61631716009006,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_10,2020-10-22,1133-1183,-16.007383111289414,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_11,2020-10-22,1183-1233,-14.389754879030189,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_12,2020-10-22,1233-1283,-11.464978113437805,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_13,2020-10-22,1283-1333,-9.377263421785793,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_14,2020-10-22,1333-1383,-7.0348801339000016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_24_15,2020-10-22,1383-1433,-6.3426908472382255,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_0,2020-11-03,633-683,-24.51603988259912,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_1,2020-11-03,683-733,-24.725303554037463,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_2,2020-11-03,733-783,-24.369865391687277,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_3,2020-11-03,783-833,-24.577917762593742,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_4,2020-11-03,833-883,-24.015145456552403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_5,2020-11-03,883-933,-22.823533629333465,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_6,2020-11-03,933-983,-20.744572250693206,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_7,2020-11-03,983-1033,-17.754642727443,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_8,2020-11-03,1033-1083,-15.642916299528142,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_9,2020-11-03,1083-1133,-14.079528434659302,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_10,2020-11-03,1133-1183,-12.227500694431058,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_11,2020-11-03,1183-1233,-10.390929955519352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_12,2020-11-03,1233-1283,-8.010326571194012,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_13,2020-11-03,1283-1333,-6.523304458540077,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_14,2020-11-03,1333-1383,-5.088176911618571,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_25_15,2020-11-03,1383-1433,-4.015181584665008,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_0,2020-11-15,633-683,-23.179286748942427,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_1,2020-11-15,683-733,-23.67033727682211,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_2,2020-11-15,733-783,-23.804857008856537,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_3,2020-11-15,783-833,-23.980594668420682,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_26_4,2020-11-15,833-883,-23.36521843753972,"{""type"":""MultiPoint"",""coordinates"":[]}"
